"time","PistonCylinder.OttoCycle.curve_pv[1].arr_p[1]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[2]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[3]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[4]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[5]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[6]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[7]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[8]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[9]","PistonCylinder.OttoCycle.curve_pv[1].arr_p[10]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[6]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[1]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[2]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[3]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[4]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[5]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[7]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[8]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[9]","PistonCylinder.OttoCycle.curve_pv[1].arr_v[10]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[1]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[2]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[3]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[4]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[5]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[6]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[7]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[8]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[9]","PistonCylinder.OttoCycle.curve_pv[2].arr_p[10]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[1]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[2]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[3]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[4]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[5]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[6]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[7]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[8]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[9]","PistonCylinder.OttoCycle.curve_pv[2].arr_v[10]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[1]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[2]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[3]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[4]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[5]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[6]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[7]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[8]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[9]","PistonCylinder.OttoCycle.curve_pv[3].arr_p[10]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[1]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[2]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[3]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[4]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[5]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[6]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[7]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[8]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[9]","PistonCylinder.OttoCycle.curve_pv[4].arr_p[10]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[1]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[2]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[3]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[4]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[5]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[6]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[7]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[8]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[9]","PistonCylinder.OttoCycle.curve_pv[4].arr_v[10]"
0.5,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282712,1368094.116150366,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282712,1368094.116150366,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368945,0.4577238110692032,0.3147030267137853,0.2446291483886123,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.55,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282708,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282708,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368926,0.4577238110692032,0.3147030267137854,0.2446291483886123,0.202279446364466,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.6,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282719,1368094.116150367,2220636.266072462,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282719,1368094.116150367,2220636.266072462,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368905,0.4577238110692029,0.3147030267137852,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.65,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.966228271,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.966228271,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368922,0.4577238110692032,0.3147030267137854,0.2446291483886123,0.202279446364466,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.7,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282702,1368094.116150365,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838745,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282702,1368094.116150365,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838745,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368936,0.4577238110692035,0.3147030267137854,0.2446291483886123,0.202279446364466,0.1736243308384381,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.75,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282702,1368094.116150365,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838745,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282702,1368094.116150365,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838745,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368939,0.4577238110692035,0.3147030267137854,0.2446291483886123,0.202279446364466,0.1736243308384381,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.8,85254.09785837366,261043.377572093,436832.6572858124,612621.9369995317,788411.2167132512,964200.4964269705,1139989.77614069,1315779.055854409,1491568.335568129,1667357.615281848,0.1700547604115641,0.9702370098368918,0.4358380332060726,0.3011792186279481,0.2360703544159337,0.1967431074401907,0.1505870676910765,0.1356685232184554,0.1238185296375158,0.1141455305690459,85254.09785837366,261043.377572093,436832.6572858124,612621.9369995317,788411.2167132512,964200.4964269705,1139989.77614069,1315779.055854409,1491568.335568129,1667357.615281848,0.9702370098368918,0.4358380332060726,0.3011792186279481,0.2360703544159337,0.1967431074401907,0.1700547604115641,0.1505870676910765,0.1356685232184554,0.1238185296375158,0.1141455305690459,515551.9662282731,1368094.116150368,2220636.266072463,3073178.415994559,3925720.565916654,4778262.715838749,5630804.865760844,6483347.015682939,7335889.165605034,8188431.315527129,515551.9662282731,1368094.116150368,2220636.266072463,3073178.415994559,3925720.565916654,4778262.715838749,5630804.865760844,6483347.015682939,7335889.165605034,8188431.315527129,0.9702370098368958,0.457723811069205,0.3147030267137866,0.2446291483886128,0.2022794463644667,0.1736243308384391,0.152806259642105,0.136921719857078,0.1243584594648428,0.1141455305690467
0.85,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.1700547604115648,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269674,1139989.776140686,1315779.055854405,1491568.335568124,1667357.615281843,0.9702370098368918,0.4358380332060731,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115648,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282716,1368094.116150367,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282716,1368094.116150367,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368936,0.457723811069203,0.3147030267137853,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.9,85254.09785837366,261043.377572092,436832.6572858103,612621.9369995287,788411.2167132469,964200.4964269652,1139989.776140684,1315779.055854402,1491568.33556812,1667357.615281839,0.1700547604115651,0.9702370098368918,0.435838033206074,0.3011792186279492,0.2360703544159345,0.1967431074401914,0.1505870676910772,0.1356685232184561,0.1238185296375164,0.1141455305690465,85254.09785837366,261043.377572092,436832.6572858103,612621.9369995287,788411.2167132469,964200.4964269652,1139989.776140684,1315779.055854402,1491568.33556812,1667357.615281839,0.9702370098368918,0.435838033206074,0.3011792186279492,0.2360703544159345,0.1967431074401914,0.1700547604115651,0.1505870676910772,0.1356685232184561,0.1238185296375164,0.1141455305690465,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,515551.9662282703,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838743,5630804.86576084,6483347.015682933,7335889.165605028,8188431.315527123,0.9702370098368934,0.4577238110692035,0.3147030267137855,0.2446291483886123,0.202279446364466,0.1736243308384381,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
0.95,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282704,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.865760841,6483347.015682936,7335889.165605031,8188431.315527126,515551.9662282704,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.865760841,6483347.015682936,7335889.165605031,8188431.315527126,0.9702370098368932,0.4577238110692033,0.3147030267137854,0.2446291483886123,0.202279446364466,0.173624330838438,0.1528062596421042,0.1369217198570774,0.1243584594648425,0.1141455305690461
1,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282714,1368094.116150366,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282714,1368094.116150366,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368941,0.4577238110692031,0.3147030267137853,0.2446291483886123,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.05,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282714,1368094.116150366,2220636.266072461,3073178.415994556,3925720.56591665,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282714,1368094.116150366,2220636.266072461,3073178.415994556,3925720.56591665,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368941,0.4577238110692031,0.3147030267137853,0.2446291483886123,0.202279446364466,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.1,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994557,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994557,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368936,0.4577238110692028,0.3147030267137852,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.15,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.966228271,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.966228271,1368094.116150366,2220636.26607246,3073178.415994556,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368922,0.4577238110692032,0.3147030267137854,0.2446291483886123,0.202279446364466,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.2,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368936,0.4577238110692028,0.3147030267137852,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.25,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994557,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994557,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368936,0.4577238110692028,0.3147030267137852,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.3,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282712,1368094.116150366,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282712,1368094.116150366,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368945,0.4577238110692032,0.3147030267137853,0.2446291483886123,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.35,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282704,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282704,1368094.116150365,2220636.26607246,3073178.415994555,3925720.56591665,4778262.715838746,5630804.86576084,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368932,0.4577238110692035,0.3147030267137854,0.2446291483886123,0.202279446364466,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.4,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282717,1368094.116150367,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282717,1368094.116150367,2220636.266072461,3073178.415994556,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368932,0.457723811069203,0.3147030267137853,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
1.45,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.1700547604115647,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,85254.09785837366,261043.3775720924,436832.6572858111,612621.9369995298,788411.2167132486,964200.4964269673,1139989.776140686,1315779.055854405,1491568.335568123,1667357.615281842,0.9702370098368918,0.4358380332060732,0.3011792186279489,0.2360703544159342,0.1967431074401916,0.1700547604115647,0.150587067691077,0.1356685232184558,0.1238185296375162,0.1141455305690464,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994557,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,515551.9662282721,1368094.116150367,2220636.266072462,3073178.415994557,3925720.565916651,4778262.715838746,5630804.865760841,6483347.015682936,7335889.16560503,8188431.315527125,0.9702370098368936,0.4577238110692028,0.3147030267137852,0.2446291483886122,0.2022794463644662,0.173624330838438,0.1528062596421042,0.1369217198570775,0.1243584594648425,0.1141455305690461
